1000;739,323;9,436
1500;1136,5293333333334;10,176
2000;1513,054;10,47
2500;1911,3292;10,874
3000;2235,8723333333332;11,12
3500;2617,591142857143;11,336571428571428
4000;2980,00275;11,47325
4500;3388,798222222222;11,687333333333333
5000;3773,5756;11,9046
5500;4133,856363636363;11,991818181818182
6000;4484,8651666666665;12,138666666666667
6500;4861,562;12,246153846153845
7000;5233,838285714286;12,308428571428571
7500;5614,1394666666665;12,392133333333334
8000;5984,9105;12,481125
8500;6304,253294117647;12,545411764705882
9000;6808,726777777778;12,708666666666666
9500;7126,286947368421;12,76336842105263
10000;7543,3148;12,8771
10500;7881,6850476190475;12,960285714285714
11000;8307,401;13,009272727272727
11500;8667,467739130434;13,070608695652174
12000;9054,688416666666;13,15225
12500;9384,74704;13,18408
13000;9826,97476923077;13,256692307692308
13500;10099,484;13,284
14000;10523,668857142857;13,3365
14500;10826,31924137931;13,370275862068965
15000;11296,876;13,407133333333332
15500;11632,688516129032;13,44941935483871
16000;12009,8996875;13,4799375
16500;12418,359272727273;13,536
17000;12764,10382352941;13,585764705882353
17500;13123,329714285714;13,616857142857143
18000;13467,81338888889;13,677166666666666
18500;13837,369837837838;13,722108108108108
19000;14310,192894736841;13,772842105263157
19500;14585,581692307693;13,813179487179488
20000;15026,95515;13,86515
20500;15388,681707317073;13,89229268292683
21000;15730,961142857142;13,931285714285714
21500;16216,80958139535;13,985860465116279
22000;16483,965954545456;14,021045454545455
22500;16840,88968888889;14,036666666666667
23000;17230,40643478261;14,079260869565218
23500;17615,610212765958;14,10268085106383
24000;17974,835291666666;14,127708333333333
24500;18286,446;14,148571428571428
25000;18715,68448;14,19064
25500;19082,610470588235;14,212392156862744
26000;19460,5935;14,237384615384615
26500;19950,91928301887;14,271924528301886
27000;20203,28911111111;14,272444444444444
27500;20701,041854545456;14,313345454545454
28000;21009,873285714286;14,329821428571428
28500;21404,953649122806;14,349228070175439
29000;21638,07331034483;14,364931034482758
29500;22170,050745762714;14,394440677966102
30000;22602,287866666666;14,408633333333333
30500;22988,45367213115;14,437180327868852
31000;23289,113451612902;14,442612903225806
31500;23708,610317460316;14,46968253968254
32000;24074,1708125;14,4790625
32500;24400,36406153846;14,49443076923077
33000;24698,618424242424;14,510848484848484
33500;25242,61256716418;14,554298507462686
34000;25564,75973529412;14,5805
34500;25914,527101449276;14,59672463768116
35000;26306,82197142857;14,628485714285715
35500;26708,3623943662;14,650929577464789
36000;26981,954777777777;14,678722222222222
36500;27413,097698630136;14,711232876712328
37000;27838,644081081082;14,740864864864864
37500;28215,300613333333;14,76032
38000;28448,46586842105;14,779315789473685
38500;28800,873688311687;14,795194805194805
39000;29255,990794871796;14,814974358974359
39500;29529,838379746834;14,840025316455696
40000;30027,406825;14,8645
40500;30371,4912345679;14,886790123456791
41000;30791,260780487806;14,911731707317074
41500;31266,88113253012;14,9304578313253
42000;31548,087714285713;14,93697619047619
42500;31815,873623529413;14,963035294117647
43000;32391,259860465118;14,978209302325581
43500;32683,43588505747;14,993885057471264
44000;33002,065727272726;15,021431818181819
44500;33447,01440449438;15,029415730337078
45000;33697,74602222222;15,045133333333334
45500;33986,46784615385;15,04854945054945
46000;34461,70756521739;15,074304347826088
46500;34876,75651612903;15,081763440860215
47000;35271,75444680851;15,098723404255319
47500;35641,3872;15,1232
48000;35938,776229166666;15,130395833333333
48500;36329,71859793815;15,146082474226803
49000;36789,34124489796;15,163448979591836
49500;37140,74301010101;15,174484848484848
50000;37536,19774;15,19452
50500;37899,41718811881;15,204495049504951
51000;38235,4297254902;15,21156862745098
51500;38690,21998058252;15,233456310679612
52000;38843,57271153846;15,234057692307692
52500;39316,9084;15,255428571428572
53000;39641,245849056606;15,263830188679245
53500;40153,35244859813;15,27814953271028
54000;40511,00211111111;15,274092592592593
54500;40844,54188990826;15,2968623853211
55000;41271,84887272727;15,310763636363637
55500;41555,092666666664;15,315513513513514
56000;42047,353089285716;15,338714285714286
56500;42318,832601769915;15,33824778761062
57000;42785,36745614035;15,341666666666667
57500;43229,96911304348;15,370121739130434
58000;43482,01827586207;15,370431034482758
58500;43981,44842735043;15,381846153846153
59000;44293,37672881356;15,394728813559322
59500;44467,52460504202;15,40126050420168
60000;44907,255933333334;15,415266666666666
60500;45353,1265785124;15,408528925619835
61000;45670,86893442623;15,425819672131148
61500;46065,78689430894;15,426276422764227
62000;46444,513241935485;15,442564516129032
62500;46905,424736;15,4488
63000;47267,26468253968;15,456904761904761
63500;47649,57746456693;15,466346456692913
64000;47835,848546875;15,47521875
64500;48564,93082170543;15,49122480620155
65000;48684,84613846154;15,491323076923077
65500;48980,22422900763;15,489801526717557
66000;49485,44774242424;15,512954545454546
66500;49896,09058646617;15,532736842105264
67000;50219,74055223881;15,542701492537313
67500;50508,55131851852;15,558162962962962
68000;51183,924838235296;15,572794117647058
68500;51444,36797080292;15,58705109489051
69000;51623,90705797102;15,603304347826088
69500;52187,14263309353;15,62105035971223
70000;52480,18717142857;15,631471428571428
70500;52775,73719148936;15,642737588652482
71000;53323,11669014084;15,656661971830985
71500;53701,910671328675;15,665006993006992
72000;54182,80286111111;15,672097222222222
72500;54501,22153103448;15,694289655172414
73000;54727,73135616438;15,698383561643835
73500;55140,2125170068;15,70843537414966
74000;55570,84835135135;15,732702702702703
74500;55992,075422818794;15,738469798657718
75000;56281,17056;15,74996
75500;56618,27574834437;15,764172185430464
76000;57093,01485526316;15,778763157894737
76500;57254,294274509804;15,788313725490196
77000;57683,207363636364;15,79509090909091
77500;58162,93225806452;15,8068
78000;58439,487935897436;15,823282051282051
78500;58949,9672611465;15,823579617834396
79000;59467,2881392405;15,846721518987342
79500;59642,34186163522;15,852679245283019
80000;60073,0317375;15,8599375
80500;60245,58849689441;15,871130434782609
81000;60880,210703703706;15,891061728395062
81500;61254,185975460125;15,892638036809815
82000;61749,12991463415;15,906621951219512
82500;61938,125757575755;15,910157575757577
83000;62130,070373493974;15,923722891566266
83500;62529,783976047904;15,93102994011976
84000;63255,41436904762;15,944988095238095
84500;63293,57740828402;15,949218934911242
85000;63795,98087058824;15,957529411764705
85500;64179,78797660819;15,970245614035088
86000;64464,97040697675;15,983476744186046
86500;64905,56215028902;15,979872832369942
87000;65277,66616091954;15,992908045977012
87500;65755,80752;15,999497142857143
88000;66082,9742840909;16,010261363636364
88500;66353,5672881356;16,021502824858757
89000;66773,8690224719;16,025224719101125
89500;66827,30261452514;16,027754189944133
90000;67354,2581111111;16,034633333333332
90500;67691,03007734807;16,049834254143647
91000;68400,28663736263;16,059362637362636
91500;68520,49444808743;16,0644043715847
92000;68936,67991304348;16,07617391304348
92500;69403,98336216217;16,08812972972973
93000;69875,98141935484;16,092860215053765
93500;70120,26303743315;16,098438502673798
94000;70412,98763829787;16,10360638297872
94500;71015,61052910052;16,10768253968254
95000;71304,58748421053;16,118147368421052
95500;71771,55152879581;16,12689005235602
96000;72016,74604166667;16,146979166666668
96500;72515,0063523316;16,15660103626943
97000;72708,3810927835;16,15259793814433
97500;73125,07048205128;16,15313846153846
98000;73493,2988877551;16,161948979591838
98500;73961,57945177665;16,169776649746193
99000;74439,54822222222;16,184
99500;74645,40012060301;16,176020100502512
100000;75061,35932;16,18754
